# CDet hierarchical eight-pixel-group timing diagnostic
# reference median of valid individual centroids
# manual LE-versus-TOT cuts:  (loaded 0)
# pixel bar group entries manual_2d_cut source broad_mu_ns group_mu_ns used_mu_ns used_mu_err_ns used_sigma_ns correction_ns total_offset_ns fit_status reason
1173 73 146 12 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1174 73 146 14 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1175 73 146 11 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1176 73 147 2 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1177 73 147 1 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1178 73 147 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1179 73 147 1 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1180 73 147 3 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1181 73 147 7 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1182 73 147 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1183 73 147 9 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1184 74 148 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1185 74 148 13 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1186 74 148 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1187 74 148 5 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1188 74 148 16 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1189 74 148 26 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1190 74 148 13 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1191 74 148 16 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1192 74 149 12 0 group_fallback nan -11.6419 -11.6419 0.57019 3.24601 -2.71349 -2.71349 -1 "insufficient individual entries"
1193 74 149 7 0 group_fallback nan -11.6419 -11.6419 0.57019 3.24601 -2.71349 -2.71349 -1 "insufficient individual entries"
1194 74 149 7 0 group_fallback nan -11.6419 -11.6419 0.57019 3.24601 -2.71349 -2.71349 -1 "insufficient individual entries"
1195 74 149 6 0 group_fallback nan -11.6419 -11.6419 0.57019 3.24601 -2.71349 -2.71349 -1 "insufficient individual entries"
1196 74 149 13 0 group_fallback nan -11.6419 -11.6419 0.57019 3.24601 -2.71349 -2.71349 -1 "insufficient individual entries"
1197 74 149 18 0 group_fallback nan -11.6419 -11.6419 0.57019 3.24601 -2.71349 -2.71349 -1 "insufficient individual entries"
1198 74 149 8 0 group_fallback nan -11.6419 -11.6419 0.57019 3.24601 -2.71349 -2.71349 -1 "insufficient individual entries"
1199 74 149 34 0 group_fallback nan -11.6419 -11.6419 0.57019 3.24601 -2.71349 -2.71349 -1 "insufficient individual entries"
1200 75 150 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1201 75 150 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1202 75 150 1 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1203 75 150 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1204 75 150 6 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1205 75 150 9 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1206 75 150 14 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1207 75 150 3 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1208 75 151 18 0 group_fallback nan -10.7673 -10.7673 0.0631668 2.7087 -1.83888 -1.83888 -1 "insufficient individual entries"
1209 75 151 184 0 group_fallback -9.9248 -10.7673 -10.7673 0.0631668 2.7087 -1.83888 -1.83888 0 "individual constrained fit failed quality criteria"
1210 75 151 340 0 group_fallback -9.93002 -10.7673 -10.7673 0.0631668 2.7087 -1.83888 -1.83888 0 "individual constrained fit failed quality criteria"
1211 75 151 666 0 group_fallback -9.59141 -10.7673 -10.7673 0.0631668 2.7087 -1.83888 -1.83888 0 "individual constrained fit failed quality criteria"
1212 75 151 121 0 individual_fit -10.3363 -10.7673 -10.4539 0.346369 2.19766 -1.52543 -1.52543 0 "valid constrained fit"
1213 75 151 638 0 group_fallback -11.6467 -10.7673 -10.7673 0.0631668 2.7087 -1.83888 -1.83888 0 "individual constrained fit failed quality criteria"
1214 75 151 243 0 group_fallback -13.346 -10.7673 -10.7673 0.0631668 2.7087 -1.83888 -1.83888 0 "individual constrained fit failed quality criteria"
1215 75 151 0 0 unused nan -10.7673 nan nan nan 0 0 -1 "known unused pixel"
1216 76 152 2 0 group_fallback nan -9.15756 -9.15756 0.0397832 2.52053 -0.229118 -0.229118 -1 "insufficient individual entries"
1217 76 152 1509 0 individual_fit -8.80844 -9.15756 -9.34343 0.273446 3.50415 -0.414988 -0.414988 0 "valid constrained fit"
1218 76 152 1157 0 individual_fit -8.16157 -9.15756 -8.37102 0.407259 3.06715 0.557415 0.557415 0 "valid constrained fit"
1219 76 152 10 0 group_fallback nan -9.15756 -9.15756 0.0397832 2.52053 -0.229118 -0.229118 -1 "insufficient individual entries"
1220 76 152 463 0 individual_fit -10.0187 -9.15756 -10.3092 0.515802 2.46139 -1.38078 -1.38078 0 "valid constrained fit"
1221 76 152 518 0 individual_fit -10.6303 -9.15756 -10.7957 0.557886 2.15975 -1.86726 -1.86726 0 "valid constrained fit"
1222 76 152 221 0 group_fallback -10.318 -9.15756 -9.15756 0.0397832 2.52053 -0.229118 -0.229118 0 "individual constrained fit failed quality criteria"
1223 76 152 572 0 individual_fit -9.68096 -9.15756 -10.5519 0.52588 2.7243 -1.62342 -1.62342 0 "valid constrained fit"
1224 76 153 757 0 individual_fit -9.02427 -10.036 -9.20129 0.17497 2.00437 -0.272856 -0.272856 0 "valid constrained fit"
1225 76 153 206 0 individual_fit -11.4236 -10.036 -11.5322 0.651792 2.21582 -2.60378 -2.60378 0 "valid constrained fit"
1226 76 153 238 0 individual_fit -12.5348 -10.036 -12.4908 0.14799 0.659861 -3.56237 -3.56237 0 "valid constrained fit"
1227 76 153 1024 0 individual_fit -10.1328 -10.036 -10.4018 0.125164 1.98508 -1.47333 -1.47333 0 "valid constrained fit"
1228 76 153 0 0 unused nan -10.036 nan nan nan 0 0 -1 "known unused pixel"
1229 76 153 606 0 individual_fit -9.91526 -10.036 -10.1813 0.106224 1.57361 -1.25289 -1.25289 0 "valid constrained fit"
1230 76 153 1275 0 individual_fit -10.1096 -10.036 -10.2991 0.0836885 1.73156 -1.37069 -1.37069 0 "valid constrained fit"
1231 76 153 0 0 unused nan -10.036 nan nan nan 0 0 -1 "known unused pixel"
1232 77 154 1 0 group_fallback nan -15.0053 -15.0053 0.0309346 1.96933 -6.07682 -6.07682 -1 "insufficient individual entries"
1233 77 154 846 0 individual_fit -14.6943 -15.0053 -15.305 0.104718 1.39691 -6.37652 -6.37652 0 "valid constrained fit"
1234 77 154 906 0 individual_fit -14.4331 -15.0053 -14.8955 0.0901466 1.38182 -5.96703 -5.96703 0 "valid constrained fit"
1235 77 154 0 0 unused nan -15.0053 nan nan nan 0 0 -1 "known unused pixel"
1236 77 154 1255 0 individual_fit -15.5316 -15.0053 -15.8834 0.100003 1.40084 -6.95496 -6.95496 0 "valid constrained fit"
1237 77 154 1173 0 individual_fit -14.6851 -15.0053 -15.136 0.094488 1.43422 -6.20757 -6.20757 0 "valid constrained fit"
1238 77 154 1123 0 individual_fit -15.4839 -15.0053 -15.8841 0.0971287 1.25445 -6.95563 -6.95563 0 "valid constrained fit"
1239 77 154 403 0 group_fallback -15.5835 -15.0053 -15.0053 0.0309346 1.96933 -6.07682 -6.07682 0 "individual constrained fit failed quality criteria"
1240 77 155 987 0 individual_fit -13.673 -14.8283 -14.291 0.146355 1.30577 -5.36252 -5.36252 0 "valid constrained fit"
1241 77 155 998 0 individual_fit -15.5178 -14.8283 -16.2343 0.452495 2.22812 -7.30582 -7.30582 0 "valid constrained fit"
1242 77 155 618 0 individual_fit -14.5221 -14.8283 -14.8854 0.308254 2.07989 -5.95693 -5.95693 0 "valid constrained fit"
1243 77 155 1498 0 group_fallback -15.3423 -14.8283 -14.8283 0.0228793 2.10767 -5.89989 -5.89989 0 "individual constrained fit failed quality criteria"
1244 77 155 1462 0 group_fallback -14.351 -14.8283 -14.8283 0.0228793 2.10767 -5.89989 -5.89989 0 "individual constrained fit failed quality criteria"
1245 77 155 1664 0 individual_fit -14.3288 -14.8283 -14.3294 0.220896 2.14059 -5.40094 -5.40094 0 "valid constrained fit"
1246 77 155 1865 0 individual_fit -15.6489 -14.8283 -15.5393 0.14168 1.82373 -6.61082 -6.61082 0 "valid constrained fit"
1247 77 155 0 0 unused nan -14.8283 nan nan nan 0 0 -1 "known unused pixel"
1248 78 156 1384 0 individual_fit -21.5465 -19.6691 -21.5903 0.243325 2.03726 -12.6619 -12.6619 0 "valid constrained fit"
1249 78 156 0 0 unused nan -19.6691 nan nan nan 0 0 -1 "known unused pixel"
1250 78 156 1166 0 individual_fit -18.1061 -19.6691 -17.3094 0.0958828 2.88213 -8.38093 -8.38093 0 "valid constrained fit"
1251 78 156 1055 0 individual_fit -19.8395 -19.6691 -19.7558 0.118549 1.84409 -10.8274 -10.8274 0 "valid constrained fit"
1252 78 156 0 0 unused nan -19.6691 nan nan nan 0 0 -1 "known unused pixel"
1253 78 156 1208 0 individual_fit -20.0589 -19.6691 -20.1139 0.130052 1.9458 -11.1854 -11.1854 0 "valid constrained fit"
1254 78 156 1050 0 individual_fit -20.3003 -19.6691 -20.3013 0.126628 1.67294 -11.3729 -11.3729 0 "valid constrained fit"
1255 78 156 1584 0 individual_fit -18.3992 -19.6691 -18.5606 0.0917024 1.62051 -9.63214 -9.63214 0 "valid constrained fit"
1256 78 157 830 0 individual_fit -17.9342 -19.5376 -17.9259 0.164077 2.02198 -8.99744 -8.99744 0 "valid constrained fit"
1257 78 157 575 0 individual_fit -19.2096 -19.5376 -19.3775 0.126247 1.81401 -10.4491 -10.4491 0 "valid constrained fit"
1258 78 157 841 0 individual_fit -18.6218 -19.5376 -18.8794 0.0800319 1.45691 -9.95097 -9.95097 0 "valid constrained fit"
1259 78 157 618 0 individual_fit -20.2334 -19.5376 -20.3205 0.0848449 1.51057 -11.392 -11.392 0 "valid constrained fit"
1260 78 157 113 0 individual_fit -19.4157 -19.5376 -19.5471 0.360688 2.18125 -10.6187 -10.6187 0 "valid constrained fit"
1261 78 157 0 0 group_fallback nan -19.5376 -19.5376 0.0449745 2.61484 -10.6091 -10.6091 -1 "insufficient individual entries"
1262 78 157 715 0 individual_fit -22.846 -19.5376 -22.8768 0.0850541 1.27976 -13.9484 -13.9484 0 "valid constrained fit"
1263 78 157 69 0 individual_fit -18.0934 -19.5376 -17.9721 0.34754 1.62185 -9.04366 -9.04366 0 "valid constrained fit"
1264 79 158 2289 0 individual_fit -23.5416 -21.523 -23.4278 0.042348 0.950586 -14.4993 -14.4993 0 "valid constrained fit"
1265 79 158 2631 0 individual_fit -22.3111 -21.523 -22.2681 0.0462874 1.3511 -13.3397 -13.3397 0 "valid constrained fit"
1266 79 158 0 0 group_fallback nan -21.523 -21.523 0.0223388 2.29765 -12.5945 -12.5945 -1 "insufficient individual entries"
1267 79 158 0 0 unused nan -21.523 nan nan nan 0 0 -1 "known unused pixel"
1268 79 158 2718 0 group_fallback -21.9411 -21.523 -21.523 0.0223388 2.29765 -12.5945 -12.5945 0 "individual constrained fit failed quality criteria"
1269 79 158 2830 0 individual_fit -19.4222 -21.523 -19.8638 0.0356791 1.00271 -10.9354 -10.9354 0 "valid constrained fit"
1270 79 158 1405 0 individual_fit -21.0215 -21.523 -21.3258 0.0637156 1.28923 -12.3974 -12.3974 0 "valid constrained fit"
1271 79 158 551 0 individual_fit -20.3325 -21.523 -20.9358 0.114503 0.988034 -12.0074 -12.0074 0 "valid constrained fit"
1272 79 159 357 0 individual_fit -20.8725 -19.7718 -20.9207 0.317046 2.99111 -11.9922 -11.9922 0 "valid constrained fit"
1273 79 159 552 0 individual_fit -22.6304 -19.7718 -22.6063 0.156104 2.14821 -13.6778 -13.6778 0 "valid constrained fit"
1274 79 159 0 0 unused nan -19.7718 nan nan nan 0 0 -1 "known unused pixel"
1275 79 159 1099 0 individual_fit -19.0153 -19.7718 -19.0738 0.108244 1.93123 -10.1454 -10.1454 0 "valid constrained fit"
1276 79 159 10 0 group_fallback nan -19.7718 -19.7718 0.06157 2.97534 -10.8434 -10.8434 -1 "insufficient individual entries"
1277 79 159 230 0 individual_fit -20.6067 -19.7718 -20.5635 0.180247 1.94367 -11.6351 -11.6351 0 "valid constrained fit"
1278 79 159 70 0 group_fallback -23.3508 -19.7718 -19.7718 0.06157 2.97534 -10.8434 -10.8434 0 "individual constrained fit failed quality criteria"
1279 79 159 449 0 individual_fit -16.1827 -19.7718 -16.1795 0.245397 2.3565 -7.25108 -7.25108 0 "valid constrained fit"
1280 80 160 500 0 individual_fit -23.1438 -21.495 -22.9851 0.350274 2.21748 -14.0567 -14.0567 0 "valid constrained fit"
1281 80 160 446 0 individual_fit -21.6449 -21.495 -21.4857 0.195572 2.32739 -12.5573 -12.5573 0 "valid constrained fit"
1282 80 160 0 0 unused nan -21.495 nan nan nan 0 0 -1 "known unused pixel"
1283 80 160 359 0 group_fallback -21.0968 -21.495 -21.495 0.0607006 2.61049 -12.5666 -12.5666 0 "individual constrained fit failed quality criteria"
1284 80 160 250 0 individual_fit -21.9822 -21.495 -21.8568 0.307453 2.42551 -12.9284 -12.9284 0 "valid constrained fit"
1285 80 160 0 0 unused nan -21.495 nan nan nan 0 0 -1 "known unused pixel"
1286 80 160 341 0 individual_fit -19.5242 -21.495 -19.7558 0.245364 1.79719 -10.8273 -10.8273 0 "valid constrained fit"
1287 80 160 211 0 individual_fit -19.9852 -21.495 -19.6864 0.539635 2.19957 -10.758 -10.758 0 "valid constrained fit"
1288 80 161 130 0 individual_fit -20.0991 -20.869 -20.7468 0.448926 1.51818 -11.8184 -11.8184 0 "valid constrained fit"
1289 80 161 46 0 individual_fit -22.6148 -20.869 -22.1943 0.550321 0.94041 -13.2659 -13.2659 0 "valid constrained fit"
1290 80 161 12 0 group_fallback nan -20.869 -20.869 0.263463 2.42177 -11.9405 -11.9405 -1 "insufficient individual entries"
1291 80 161 26 0 group_fallback nan -20.869 -20.869 0.263463 2.42177 -11.9405 -11.9405 -1 "insufficient individual entries"
1292 80 161 7 0 group_fallback nan -20.869 -20.869 0.263463 2.42177 -11.9405 -11.9405 -1 "insufficient individual entries"
1293 80 161 2 0 group_fallback nan -20.869 -20.869 0.263463 2.42177 -11.9405 -11.9405 -1 "insufficient individual entries"
1294 80 161 0 0 group_fallback nan -20.869 -20.869 0.263463 2.42177 -11.9405 -11.9405 -1 "insufficient individual entries"
1295 80 161 0 0 group_fallback nan -20.869 -20.869 0.263463 2.42177 -11.9405 -11.9405 -1 "insufficient individual entries"
1296 81 162 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1297 81 162 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1298 81 162 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1299 81 162 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1300 81 162 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1301 81 162 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1302 81 162 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1303 81 162 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1304 81 163 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1305 81 163 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1306 81 163 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1307 81 163 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1308 81 163 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1309 81 163 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1310 81 163 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1311 81 163 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1312 82 164 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1313 82 164 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1314 82 164 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1315 82 164 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1316 82 164 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1317 82 164 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1318 82 164 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1319 82 164 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1320 82 165 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1321 82 165 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1322 82 165 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1323 82 165 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1324 82 165 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1325 82 165 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1326 82 165 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1327 82 165 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1328 83 166 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1329 83 166 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1330 83 166 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1331 83 166 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1332 83 166 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1333 83 166 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1334 83 166 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1335 83 166 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1336 83 167 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1337 83 167 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1338 83 167 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1339 83 167 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1340 83 167 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1341 83 167 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1342 83 167 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1343 83 167 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1344 84 168 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1345 84 168 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1346 84 168 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1347 84 168 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1348 84 168 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1349 84 168 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1350 84 168 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1351 84 168 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1352 84 169 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1353 84 169 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1354 84 169 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1355 84 169 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1356 84 169 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1357 84 169 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1358 84 169 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1359 84 169 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1360 85 170 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1361 85 170 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1362 85 170 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1363 85 170 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1364 85 170 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1365 85 170 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1366 85 170 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1367 85 170 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1368 85 171 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1369 85 171 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1370 85 171 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1371 85 171 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1372 85 171 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1373 85 171 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1374 85 171 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1375 85 171 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1376 86 172 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1377 86 172 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1378 86 172 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1379 86 172 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1380 86 172 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1381 86 172 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1382 86 172 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1383 86 172 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1384 86 173 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1385 86 173 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1386 86 173 1 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1387 86 173 1 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1388 86 173 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1389 86 173 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1390 86 173 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1391 86 173 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1392 87 174 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1393 87 174 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1394 87 174 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1395 87 174 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1396 87 174 1 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1397 87 174 1 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1398 87 174 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1399 87 174 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1400 87 175 5 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1401 87 175 1 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1402 87 175 5 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1403 87 175 0 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1404 87 175 4 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1405 87 175 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1406 87 175 6 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1407 87 175 4 0 unavailable nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1408 88 176 12 0 group_fallback nan -2.88766 -2.88766 0.161417 1.88843 6.04078 6.04078 -1 "insufficient individual entries"
1409 88 176 0 0 unused nan -2.88766 nan nan nan 0 0 -1 "known unused pixel"
1410 88 176 8 0 group_fallback nan -2.88766 -2.88766 0.161417 1.88843 6.04078 6.04078 -1 "insufficient individual entries"
1411 88 176 26 0 group_fallback nan -2.88766 -2.88766 0.161417 1.88843 6.04078 6.04078 -1 "insufficient individual entries"
1412 88 176 42 0 group_fallback -2.49063 -2.88766 -2.88766 0.161417 1.88843 6.04078 6.04078 0 "individual constrained fit failed quality criteria"
1413 88 176 41 0 individual_fit -2.87265 -2.88766 -2.8733 0.342181 1.31273 6.05514 6.05514 0 "valid constrained fit"
1414 88 176 35 0 individual_fit -2.91343 -2.88766 -2.91195 1.85563 3.05589 6.01649 6.01649 0 "valid constrained fit"
1415 88 176 27 0 group_fallback nan -2.88766 -2.88766 0.161417 1.88843 6.04078 6.04078 -1 "insufficient individual entries"
1416 88 177 62 0 group_fallback -3.32734 -3.54985 -3.54985 0.206011 1.74753 5.37859 5.37859 0 "individual constrained fit failed quality criteria"
1417 88 177 17 0 group_fallback nan -3.54985 -3.54985 0.206011 1.74753 5.37859 5.37859 -1 "insufficient individual entries"
