# CDet all-pixel ECal-CDet timing-offset extraction
# run 5710
# calibration_stage 7
# timing_units ns
# ecal_energy_cut_gev 1 12
# dt = tECal - tCDetLE
# fit_interval_ns -30 0
# calibration_centroid_source gaus(0)+pol1(3)_signal_mean; background subtraction is diagnostic only
# background_fit_interval_ns -60 30
# peak_seed_interval_ns -25 -5
# background_rejection_nsigma 2.5
# reference_scope detector-wide
# detector_mu0_ns -8.70682 detector_mu0_err_ns 0.00557766
# residual_correction = mu_i - detector_mu0; total_offset = existing_offset + residual_correction
# pixel_id bar entries fit_status valid_fit detector_reference_valid mu_ns mu_err_ns sigma_ns sigma_err_ns residual_correction_ns correction_err_ns total_offset_ns detector_mu0_ns detector_mu0_err_ns chi2 ndf chi2_ndf amplitude amplitude_err background_amplitude background_amplitude_limit background_mean_ns background_sigma_ns reject_low_ns reject_high_ns validity_code failure_reason
646 40 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
647 40 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
648 40 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
649 40 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
650 40 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
651 40 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
652 40 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
653 40 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
654 40 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
655 40 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
656 41 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
657 41 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
658 41 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
659 41 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
660 41 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
661 41 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
662 41 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
663 41 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
664 41 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
665 41 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
666 41 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
667 41 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
668 41 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
669 41 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
670 41 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
671 41 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
672 42 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
673 42 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
674 42 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
675 42 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
676 42 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
677 42 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
678 42 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
679 42 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
680 42 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
681 42 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
682 42 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
683 42 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
684 42 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
685 42 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
686 42 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
687 42 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
688 43 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
689 43 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
690 43 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
691 43 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
692 43 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
693 43 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
694 43 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
695 43 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
696 43 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
697 43 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
698 43 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
699 43 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
700 43 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
701 43 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
702 43 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
703 43 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
704 44 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
705 44 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
706 44 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
707 44 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
708 44 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
709 44 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
710 44 1 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
711 44 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
712 44 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
713 44 1 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
714 44 2 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
715 44 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
716 44 1 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
717 44 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
718 44 1 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
719 44 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
720 45 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
721 45 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
722 45 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
723 45 1 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
724 45 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
725 45 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
726 45 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
727 45 15 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
728 45 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
729 45 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
730 45 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
731 45 5 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
732 45 22 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
733 45 5 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
734 45 11 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
735 45 5 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
736 46 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
737 46 341 0 1 1 -5.38668 0.155952 2.43473 0.172361 3.32014 0.155852 4.70466 -8.70682 0.00557766 9.86723 13 0.759018 50.2384 3.81505 1.61346 5 -8.70193 17.0874 -11.4735 0.700156 10 "valid"
738 46 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
739 46 41 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
740 46 84 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
741 46 150 0 1 1 -4.98698 0.364484 2.4804 0.77438 3.71984 0.364441 6.18392 -8.70682 0.00557766 2.92907 8 0.366133 21.1735 4.21912 1.46385 3 -6.54295 35.1984 -11.188 1.21402 10 "valid"
742 46 7 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
743 46 14 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
744 46 3 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
745 46 3 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
746 46 6 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
747 46 1 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
748 46 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
749 46 2 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
750 46 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
751 46 5 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
752 47 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
753 47 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
754 47 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
755 47 1 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
756 47 4 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
757 47 4 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
758 47 5 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
759 47 3 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
760 47 26 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
761 47 20 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
762 47 26 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
763 47 29 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
764 47 22 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
765 47 54 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
766 47 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
767 47 15 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
768 48 15 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
769 48 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
770 48 2 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
771 48 28 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
772 48 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
773 48 102 0 1 1 -5.98326 0.485349 2.31026 0.836672 2.72356 0.485317 9.52179 -8.70682 0.00557766 10.1951 11 0.926825 9.11358 2.11494 3.13882 5 -3.67325 10.3972 -11.7589 -0.207622 10 "valid"
774 48 40 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
775 48 4 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
776 48 1 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
777 48 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
778 48 63 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
779 48 11 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
780 48 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
781 48 4 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
782 48 1 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
783 48 5 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
784 49 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
785 49 2 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
786 49 3 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
787 49 2 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
788 49 3 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
789 49 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
790 49 1 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
791 49 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
792 49 3 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
793 49 15 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
794 49 4 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
795 49 14 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
796 49 4 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
797 49 4 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
798 49 5 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
799 49 1 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
800 50 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
801 50 12 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
802 50 1555 0 1 1 -7.1036 0.17108 4.79429 0.235452 1.60322 0.170989 -7.33979 -8.70682 0.00557766 34.5542 24 1.43976 129.252 5.13668 13.3029 27 15.3238 20.152 -19.0893 4.88213 10 "valid"
803 50 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
804 50 102 0 1 1 -7.75859 0.228489 0.899663 0.175452 0.948229 0.228421 1.72976 -8.70682 0.00557766 11.9684 14 0.854884 14.2953 3.52121 4.45065 10 -5.16116 6.41066 -10.0077 -5.50943 10 "valid"
805 50 186 0 1 1 -6.14363 0.317272 3.00324 0.592537 2.56319 0.317223 2.20615 -8.70682 0.00557766 9.66934 12 0.805778 20.6402 2.76049 1.28364 3 0.19396 32.69 -13.6517 1.36447 10 "valid"
806 50 228 0 1 1 -6.92121 0.388722 3.39722 0.520105 1.78561 0.388682 2.58381 -8.70682 0.00557766 11.7381 17 0.690476 22.8228 2.84114 1.4313 4 -8.06548 21.26 -15.4143 1.57184 10 "valid"
807 50 291 0 1 1 -6.88411 0.302312 3.40529 0.357116 1.82271 0.302261 3.4772 -8.70682 0.00557766 11.4707 20 0.573536 29.2646 2.70818 1.26636 4 -8.35611 39.1053 -15.3973 1.62912 10 "valid"
808 50 222 0 1 1 -6.7534 0.643803 3.90583 0.988768 1.95342 0.643779 2.47729 -8.70682 0.00557766 11.4099 13 0.877681 24.2711 5.42491 1.74024 2 -0.849096 20.4304 -16.518 3.01116 10 "valid"
809 50 373 0 1 1 -7.41178 0.269393 3.71113 0.319092 1.29504 0.269335 1.94031 -8.70682 0.00557766 17.5106 20 0.875532 35.4678 2.90828 1.59946 4 -5.86064 21.5349 -16.6896 1.86605 10 "valid"
810 50 306 0 1 1 -6.49558 0.296703 3.23517 0.414778 2.21124 0.296651 2.02807 -8.70682 0.00557766 9.38957 14 0.670683 34.6802 3.58922 1.28872 2 -7.78777 42.8446 -14.5835 1.59236 10 "valid"
811 50 245 0 1 1 -7.1752 0.373872 2.82146 0.476826 1.53162 0.373831 1.81666 -8.70682 0.00557766 5.86935 12 0.489113 23.5769 3.07034 1.42553 6 -7.49859 27.6371 -14.2288 -0.121552 10 "valid"
812 50 0 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
813 50 2 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
814 50 264 0 1 1 -5.92286 0.244133 2.99491 0.285919 2.78396 0.244069 3.159 -8.70682 0.00557766 19.9966 15 1.33311 30.2785 2.924 1.99448 6 -7.11536 14.4125 -13.4101 1.56441 10 "valid"
815 50 28 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
816 51 27 -1 0 1 nan nan nan nan 0 nan 0 -8.70682 0.00557766 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
