# CDet hierarchical eight-pixel-group timing diagnostic
# reference median of valid individual centroids
# pixel bar group entries source broad_mu_ns group_mu_ns used_mu_ns used_mu_err_ns used_sigma_ns correction_ns total_offset_ns fit_status reason
616 38 77 20 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
617 38 77 29 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
618 38 77 15 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
619 38 77 3 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
620 38 77 2 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
621 38 77 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
622 38 77 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
623 38 77 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
624 39 78 2 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
625 39 78 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
626 39 78 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
627 39 78 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
628 39 78 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
629 39 78 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
630 39 78 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
631 39 78 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
632 39 79 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
633 39 79 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
634 39 79 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
635 39 79 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
636 39 79 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
637 39 79 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
638 39 79 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
639 39 79 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
640 40 80 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
641 40 80 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
642 40 80 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
643 40 80 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
644 40 80 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
645 40 80 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
646 40 80 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
647 40 80 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
648 40 81 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
649 40 81 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
650 40 81 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
651 40 81 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
652 40 81 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
653 40 81 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
654 40 81 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
655 40 81 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
656 41 82 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
657 41 82 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
658 41 82 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
659 41 82 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
660 41 82 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
661 41 82 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
662 41 82 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
663 41 82 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
664 41 83 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
665 41 83 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
666 41 83 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
667 41 83 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
668 41 83 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
669 41 83 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
670 41 83 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
671 41 83 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
672 42 84 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
673 42 84 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
674 42 84 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
675 42 84 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
676 42 84 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
677 42 84 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
678 42 84 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
679 42 84 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
680 42 85 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
681 42 85 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
682 42 85 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
683 42 85 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
684 42 85 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
685 42 85 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
686 42 85 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
687 42 85 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
688 43 86 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
689 43 86 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
690 43 86 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
691 43 86 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
692 43 86 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
693 43 86 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
694 43 86 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
695 43 86 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
696 43 87 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
697 43 87 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
698 43 87 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
699 43 87 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
700 43 87 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
701 43 87 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
702 43 87 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
703 43 87 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
704 44 88 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
705 44 88 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
706 44 88 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
707 44 88 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
708 44 88 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
709 44 88 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
710 44 88 1 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
711 44 88 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
712 44 89 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
713 44 89 2 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
714 44 89 4 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
715 44 89 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
716 44 89 1 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
717 44 89 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
718 44 89 1 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
719 44 89 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
720 45 90 0 retained_existing nan nan nan nan nan 0 11.6769 -1 "invalid group fit and insufficient individual entries"
721 45 90 0 retained_existing nan nan nan nan nan 0 11.6769 -1 "invalid group fit and insufficient individual entries"
722 45 90 0 retained_existing nan nan nan nan nan 0 11.6769 -1 "invalid group fit and insufficient individual entries"
723 45 90 1 retained_existing nan nan nan nan nan 0 11.6769 -1 "invalid group fit and insufficient individual entries"
724 45 90 0 retained_existing nan nan nan nan nan 0 11.6769 -1 "invalid group fit and insufficient individual entries"
725 45 90 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
726 45 90 0 retained_existing nan nan nan nan nan 0 11.6769 -1 "invalid group fit and insufficient individual entries"
727 45 90 95 individual_broad_fallback -8.91082 nan -8.91082 0.42117 2.63131 -0.0221088 11.6548 0 "valid broad individual fit after invalid group fit"
728 45 91 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
729 45 91 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
730 45 91 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
731 45 91 5 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
732 45 91 30 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
733 45 91 5 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
734 45 91 14 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
735 45 91 6 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
736 46 92 0 group_fallback nan -8.85733 -8.85733 0.104392 2.36757 0.0313794 -0.581438 -1 "insufficient individual entries"
737 46 92 347 individual_fit -9.13668 -8.85733 -9.2785 0.567549 3.20318 -0.389791 -1.00261 0 "valid constrained fit"
738 46 92 0 unused nan -8.85733 nan nan nan 0 0 -1 "known unused pixel"
739 46 92 43 individual_fit -8.52019 -8.85733 -8.5023 0.383069 1.50922 0.386413 -1.12263 0 "valid constrained fit"
740 46 92 85 group_fallback -9.31541 -8.85733 -8.85733 0.104392 2.36757 0.0313794 -0.581438 0 "individual constrained fit failed quality criteria"
741 46 92 151 individual_fit -8.58377 -8.85733 -8.9077 0.285378 0.978735 -0.0189921 -0.187601 0 "valid constrained fit"
742 46 92 7 group_fallback nan -8.85733 -8.85733 0.104392 2.36757 0.0313794 -0.581438 -1 "insufficient individual entries"
743 46 92 14 group_fallback nan -8.85733 -8.85733 0.104392 2.36757 0.0313794 -0.581438 -1 "insufficient individual entries"
744 46 93 4 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
745 46 93 3 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
746 46 93 7 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
747 46 93 3 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
748 46 93 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
749 46 93 2 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
750 46 93 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
751 46 93 12 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
752 47 94 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
753 47 94 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
754 47 94 1 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
755 47 94 1 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
756 47 94 4 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
757 47 94 5 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
758 47 94 12 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
759 47 94 10 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
760 47 95 46 group_fallback -7.29725 -8.24325 -8.24325 0.277198 3.43321 0.645465 4.22426 0 "individual constrained fit failed quality criteria"
761 47 95 38 individual_fit -9.15682 -8.24325 -9.15362 0.164504 0.5 -0.264905 3.76991 0 "valid constrained fit"
762 47 95 64 individual_fit -6.04626 -8.24325 -6.8714 0.814179 1.62912 2.01732 4.46733 0 "valid constrained fit"
763 47 95 46 individual_fit -9.00469 -8.24325 -9.23626 0.782255 1.85647 -0.347549 1.865 0 "valid constrained fit"
764 47 95 41 individual_fit -13.9317 -8.24325 -13.6863 1.10632 1.35612 -4.79762 2.82908 0 "valid constrained fit"
765 47 95 87 individual_fit -9.45378 -8.24325 -9.65872 0.69953 2.37503 -0.770012 1.78491 0 "valid constrained fit"
766 47 95 0 unused nan -8.24325 nan nan nan 0 0 -1 "known unused pixel"
767 47 95 28 group_fallback nan -8.24325 -8.24325 0.277198 3.43321 0.645465 4.22426 -1 "insufficient individual entries"
768 48 96 28 group_fallback nan -9.21114 -9.21114 0.193002 2.43472 -0.322431 4.60857 -1 "insufficient individual entries"
769 48 96 0 group_fallback nan -9.21114 -9.21114 0.193002 2.43472 -0.322431 4.60857 -1 "insufficient individual entries"
770 48 96 3 group_fallback nan -9.21114 -9.21114 0.193002 2.43472 -0.322431 4.60857 -1 "insufficient individual entries"
771 48 96 57 individual_fit -9.19725 -9.21114 -7.1603 1.63762 4.16008 1.72841 7.22021 0 "valid constrained fit"
772 48 96 0 group_fallback nan -9.21114 -9.21114 0.193002 2.43472 -0.322431 4.60857 -1 "insufficient individual entries"
773 48 96 118 group_fallback -9.40181 -9.21114 -9.21114 0.193002 2.43472 -0.322431 4.60857 0 "individual constrained fit failed quality criteria"
774 48 96 76 group_fallback -8.61318 -9.21114 -9.21114 0.193002 2.43472 -0.322431 4.50887 0 "individual constrained fit failed quality criteria"
775 48 96 6 group_fallback nan -9.21114 -9.21114 0.193002 2.43472 -0.322431 4.60857 -1 "insufficient individual entries"
776 48 97 2 group_fallback nan -9.36224 -9.36224 0.310749 3.60945 -0.473532 6.04882 -1 "insufficient individual entries"
777 48 97 0 unused nan -9.36224 nan nan nan 0 0 -1 "known unused pixel"
778 48 97 141 group_fallback -10.6524 -9.36224 -9.36224 0.310749 3.60945 -0.473532 6.6747 0 "individual constrained fit failed quality criteria"
779 48 97 40 individual_fit -5.50536 -9.36224 -5.52781 0.322498 0.500027 3.36091 9.91212 0 "valid constrained fit"
780 48 97 0 unused nan -9.36224 nan nan nan 0 0 -1 "known unused pixel"
781 48 97 30 group_fallback nan -9.36224 -9.36224 0.310749 3.60945 -0.473532 6.04882 -1 "insufficient individual entries"
782 48 97 9 group_fallback nan -9.36224 -9.36224 0.310749 3.60945 -0.473532 6.04882 -1 "insufficient individual entries"
783 48 97 19 group_fallback nan -9.36224 -9.36224 0.310749 3.60945 -0.473532 6.04882 -1 "insufficient individual entries"
784 49 98 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
785 49 98 3 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
786 49 98 10 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
787 49 98 10 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
788 49 98 9 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
789 49 98 1 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
790 49 98 3 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
791 49 98 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
792 49 99 12 group_fallback nan -8.8774 -8.8774 0.263766 2.70785 0.0113103 7.8521 -1 "insufficient individual entries"
793 49 99 40 individual_fit -10.2174 -8.8774 -8.70248 0.402091 0.802721 0.186229 8.8977 0 "valid constrained fit"
794 49 99 8 group_fallback nan -8.8774 -8.8774 0.263766 2.70785 0.0113103 7.8521 -1 "insufficient individual entries"
795 49 99 56 group_fallback -8.12373 -8.8774 -8.8774 0.263766 2.70785 0.0113103 7.8521 0 "individual constrained fit failed quality criteria"
796 49 99 17 group_fallback nan -8.8774 -8.8774 0.263766 2.70785 0.0113103 7.8521 -1 "insufficient individual entries"
797 49 99 15 group_fallback nan -8.8774 -8.8774 0.263766 2.70785 0.0113103 7.8521 -1 "insufficient individual entries"
798 49 99 21 group_fallback nan -8.8774 -8.8774 0.263766 2.70785 0.0113103 7.8521 -1 "insufficient individual entries"
799 49 99 5 group_fallback nan -8.8774 -8.8774 0.263766 2.70785 0.0113103 7.8521 -1 "insufficient individual entries"
800 50 100 0 unused nan -6.79838 nan nan nan 0 0 -1 "known unused pixel"
801 50 100 12 group_fallback nan -6.79838 -6.79838 0.162574 5.85884 2.09033 -7.0295 -1 "insufficient individual entries"
802 50 100 1791 individual_fit -9.37666 -6.79838 -8.97197 0.399576 3.2835 -0.0832529 -10.7193 0 "valid constrained fit"
803 50 100 0 group_fallback nan -6.79838 -6.79838 0.162574 5.85884 2.09033 -7.0295 -1 "insufficient individual entries"
804 50 100 110 individual_fit -1.50604 -6.79838 -1.5459 0.261237 1.46452 7.34282 -1.77702 0 "valid constrained fit"
805 50 100 190 group_fallback -2.2701 -6.79838 -6.79838 0.162574 5.85884 2.09033 -7.0295 0 "individual constrained fit failed quality criteria"
806 50 100 234 individual_fit -7.60967 -6.79838 -7.65897 0.262165 2.84689 1.22974 -1.71846 0 "valid constrained fit"
807 50 100 298 individual_fit -0.304428 -6.79838 -0.0626987 0.829419 3.03904 8.82601 -0.293825 0 "valid constrained fit"
808 50 101 226 group_fallback -8.55856 -8.92071 -8.92071 0.0756111 2.67877 -0.0320026 -1.97745 0 "individual constrained fit failed quality criteria"
809 50 101 384 group_fallback -8.66188 -8.92071 -8.92071 0.0756111 2.67877 -0.0320026 -1.97745 0 "individual constrained fit failed quality criteria"
810 50 101 314 group_fallback -9.45923 -8.92071 -8.92071 0.0756111 2.67877 -0.0320026 -1.97745 0 "individual constrained fit failed quality criteria"
811 50 101 249 individual_fit -9.21902 -8.92071 -9.52365 0.647483 2.9233 -0.634935 -2.26632 0 "valid constrained fit"
812 50 101 0 unused nan -8.92071 nan nan nan 0 0 -1 "known unused pixel"
813 50 101 2 group_fallback nan -8.92071 -8.92071 0.0756111 2.67877 -0.0320026 -1.97745 -1 "insufficient individual entries"
814 50 101 266 individual_fit -8.94277 -8.92071 -9.18971 0.694194 2.95272 -0.300995 -2.19398 0 "valid constrained fit"
815 50 101 31 group_fallback nan -8.92071 -8.92071 0.0756111 2.67877 -0.0320026 -1.97745 -1 "insufficient individual entries"
816 51 102 72 individual_fit -9.00443 -8.9142 -8.61369 0.563553 1.4302 0.275018 6.39437 0 "valid constrained fit"
817 51 102 0 group_fallback nan -8.9142 -8.9142 0.158878 2.5823 -0.025484 6.00123 -1 "insufficient individual entries"
818 51 102 0 unused nan -8.9142 nan nan nan 0 0 -1 "known unused pixel"
819 51 102 73 group_fallback -9.3081 -8.9142 -8.9142 0.158878 2.5823 -0.025484 6.00123 0 "individual constrained fit failed quality criteria"
820 51 102 61 individual_fit -7.92528 -8.9142 -9.1372 0.204153 0.5 -0.248491 5.77045 0 "valid constrained fit"
821 51 102 19 group_fallback nan -8.9142 -8.9142 0.158878 2.5823 -0.025484 6.00123 -1 "insufficient individual entries"
822 51 102 138 group_fallback -8.41114 -8.9142 -8.9142 0.158878 2.5823 -0.025484 6.00123 0 "individual constrained fit failed quality criteria"
823 51 102 0 group_fallback nan -8.9142 -8.9142 0.158878 2.5823 -0.025484 6.00123 -1 "insufficient individual entries"
824 51 103 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
825 51 103 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
826 51 103 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
827 51 103 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
828 51 103 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
829 51 103 2 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
830 51 103 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
831 51 103 5 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
832 52 104 269 group_fallback -8.65088 -8.82617 -8.82617 0.114927 2.62089 0.0625423 -2.32683 0 "individual constrained fit failed quality criteria"
833 52 104 233 group_fallback -9.21881 -8.82617 -8.82617 0.114927 2.62089 0.0625423 -2.32683 0 "individual constrained fit failed quality criteria"
834 52 104 26 group_fallback nan -8.82617 -8.82617 0.114927 2.62089 0.0625423 -2.32683 -1 "insufficient individual entries"
835 52 104 41 individual_fit -9.62769 -8.82617 -9.72237 0.484549 1.47031 -0.833656 -3.31716 0 "valid constrained fit"
836 52 104 12 group_fallback nan -8.82617 -8.82617 0.114927 2.62089 0.0625423 -2.32683 -1 "insufficient individual entries"
837 52 104 33 group_fallback nan -8.82617 -8.82617 0.114927 2.62089 0.0625423 -2.32683 -1 "insufficient individual entries"
838 52 104 38 individual_fit -7.1832 -8.82617 -7.26688 0.222421 0.500002 1.62183 -0.767543 0 "valid constrained fit"
839 52 104 1 group_fallback nan -8.82617 -8.82617 0.114927 2.62089 0.0625423 -2.32683 -1 "insufficient individual entries"
840 52 105 11 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
841 52 105 4 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
842 52 105 3 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
843 52 105 15 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
844 52 105 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
845 52 105 6 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
846 52 105 1 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
847 52 105 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
848 53 106 9 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
849 53 106 4 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
850 53 106 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
851 53 106 6 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
852 53 106 5 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
853 53 106 1 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
854 53 106 5 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
855 53 106 15 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
856 53 107 16 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
857 53 107 7 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
858 53 107 14 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
859 53 107 7 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
860 53 107 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
861 53 107 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
862 53 107 4 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
863 53 107 32 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
864 54 108 65 group_fallback -7.77901 -8.72747 -8.72747 0.123262 2.31457 0.161246 4.68707 0 "individual constrained fit failed quality criteria"
865 54 108 185 individual_fit -8.44582 -8.72747 -9.09939 0.540392 2.20849 -0.210678 4.8788 0 "valid constrained fit"
866 54 108 64 group_fallback -8.3669 -8.72747 -8.72747 0.123262 2.31457 0.161246 2.11801 0 "individual constrained fit failed quality criteria"
867 54 108 0 unused nan -8.72747 nan nan nan 0 0 -1 "known unused pixel"
868 54 108 0 unused nan -8.72747 nan nan nan 0 0 -1 "known unused pixel"
869 54 108 48 individual_fit -9.73727 -8.72747 -9.33682 0.933104 1.41412 -0.448109 4.07771 0 "valid constrained fit"
870 54 108 97 individual_fit -8.81862 -8.72747 -8.72072 0.444472 1.2322 0.167997 4.48589 0 "valid constrained fit"
871 54 108 13 group_fallback nan -8.72747 -8.72747 0.123262 2.31457 0.161246 4.68707 -1 "insufficient individual entries"
872 54 109 7 group_fallback nan -9.72501 -9.72501 0.0960539 2.11745 -0.836294 8.42046 -1 "insufficient individual entries"
873 54 109 40 group_fallback -15.9728 -9.72501 -9.72501 0.0960539 2.11745 -0.836294 8.42046 0 "individual constrained fit failed quality criteria"
874 54 109 49 group_fallback -14.4715 -9.72501 -9.72501 0.0960539 2.11745 -0.836294 8.42046 0 "individual constrained fit failed quality criteria"
875 54 109 0 group_fallback nan -9.72501 -9.72501 0.0960539 2.11745 -0.836294 8.42046 -1 "insufficient individual entries"
876 54 109 53 group_fallback -13.7067 -9.72501 -9.72501 0.0960539 2.11745 -0.836294 8.42046 1 "individual constrained fit failed quality criteria"
877 54 109 3 group_fallback nan -9.72501 -9.72501 0.0960539 2.11745 -0.836294 8.42046 -1 "insufficient individual entries"
878 54 109 10 group_fallback nan -9.72501 -9.72501 0.0960539 2.11745 -0.836294 8.42046 -1 "insufficient individual entries"
