# CDet hierarchical eight-pixel-group timing diagnostic
# reference median of valid constrained individual centroids
# pixel bar group entries source broad_mu_ns group_mu_ns used_mu_ns used_mu_err_ns used_sigma_ns correction_ns total_offset_ns fit_status reason
1290 80 161 16 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1291 80 161 31 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1292 80 161 6 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1293 80 161 3 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1294 80 161 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1295 80 161 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1296 81 162 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1297 81 162 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1298 81 162 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1299 81 162 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1300 81 162 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1301 81 162 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1302 81 162 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1303 81 162 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1304 81 163 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1305 81 163 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1306 81 163 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1307 81 163 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1308 81 163 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1309 81 163 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1310 81 163 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1311 81 163 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1312 82 164 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1313 82 164 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1314 82 164 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1315 82 164 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1316 82 164 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1317 82 164 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1318 82 164 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1319 82 164 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1320 82 165 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1321 82 165 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1322 82 165 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1323 82 165 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1324 82 165 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1325 82 165 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1326 82 165 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1327 82 165 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1328 83 166 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1329 83 166 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1330 83 166 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1331 83 166 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1332 83 166 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1333 83 166 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1334 83 166 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1335 83 166 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1336 83 167 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1337 83 167 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1338 83 167 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1339 83 167 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1340 83 167 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1341 83 167 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1342 83 167 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1343 83 167 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1344 84 168 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1345 84 168 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1346 84 168 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1347 84 168 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1348 84 168 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1349 84 168 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1350 84 168 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1351 84 168 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1352 84 169 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1353 84 169 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1354 84 169 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1355 84 169 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1356 84 169 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1357 84 169 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1358 84 169 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1359 84 169 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1360 85 170 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1361 85 170 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1362 85 170 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1363 85 170 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1364 85 170 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1365 85 170 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1366 85 170 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1367 85 170 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1368 85 171 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1369 85 171 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1370 85 171 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1371 85 171 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1372 85 171 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1373 85 171 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1374 85 171 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1375 85 171 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1376 86 172 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1377 86 172 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1378 86 172 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1379 86 172 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1380 86 172 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1381 86 172 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1382 86 172 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1383 86 172 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1384 86 173 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1385 86 173 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1386 86 173 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1387 86 173 1 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1388 86 173 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1389 86 173 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1390 86 173 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1391 86 173 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1392 87 174 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1393 87 174 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1394 87 174 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1395 87 174 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1396 87 174 1 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1397 87 174 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1398 87 174 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1399 87 174 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1400 87 175 1 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1401 87 175 3 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1402 87 175 4 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1403 87 175 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1404 87 175 3 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1405 87 175 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1406 87 175 3 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1407 87 175 1 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1408 88 176 4 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1409 88 176 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1410 88 176 2 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1411 88 176 8 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1412 88 176 14 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1413 88 176 13 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1414 88 176 14 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1415 88 176 12 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1416 88 177 16 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1417 88 177 8 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1418 88 177 18 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1419 88 177 3 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1420 88 177 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1421 88 177 8 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1422 88 177 17 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1423 88 177 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1424 89 178 4 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1425 89 178 25 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1426 89 178 38 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1427 89 178 4 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1428 89 178 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1429 89 178 10 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1430 89 178 11 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1431 89 178 10 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1432 89 179 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1433 89 179 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1434 89 179 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1435 89 179 3 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1436 89 179 2 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1437 89 179 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1438 89 179 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1439 89 179 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1440 90 180 3 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1441 90 180 76 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1442 90 180 84 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1443 90 180 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1444 90 180 38 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1445 90 180 54 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1446 90 180 99 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1447 90 180 92 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1448 90 181 38 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1449 90 181 64 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1450 90 181 95 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1451 90 181 46 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1452 90 181 1 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1453 90 181 11 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1454 90 181 6 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1455 90 181 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1456 91 182 7 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1457 91 182 3 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1458 91 182 2 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1459 91 182 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1460 91 182 3 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1461 91 182 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1462 91 182 1 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1463 91 182 2 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1464 91 183 1 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1465 91 183 8 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1466 91 183 4 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1467 91 183 37 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1468 91 183 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1469 91 183 35 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1470 91 183 50 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1471 91 183 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1472 92 184 20 group_fallback nan -8.40182 -8.40182 0.218787 3.52005 0.0367619 0.0367619 -1 "insufficient individual entries"
1473 92 184 80 group_fallback nan -8.40182 -8.40182 0.218787 3.52005 0.0367619 0.0367619 -1 "insufficient individual entries"
1474 92 184 6 group_fallback nan -8.40182 -8.40182 0.218787 3.52005 0.0367619 0.0367619 -1 "insufficient individual entries"
1475 92 184 49 group_fallback nan -8.40182 -8.40182 0.218787 3.52005 0.0367619 0.0367619 -1 "insufficient individual entries"
1476 92 184 83 group_fallback nan -8.40182 -8.40182 0.218787 3.52005 0.0367619 0.0367619 -1 "insufficient individual entries"
1477 92 184 163 individual_fit -8.17329 -8.40182 -8.16442 0.357315 2.08904 0.274159 -1.1712 0 "valid constrained fit"
1478 92 184 162 individual_fit -8.12335 -8.40182 -7.83506 0.460304 2.38188 0.603516 0.217812 0 "valid constrained fit"
1479 92 184 121 individual_fit -8.61242 -8.40182 -7.86977 0.584779 2.16785 0.568806 3.61156 0 "valid constrained fit"
1480 92 185 167 individual_fit -7.79965 -7.72869 -8.16423 0.363242 1.77353 0.27435 0.107518 0 "valid constrained fit"
1481 92 185 148 group_fallback -8.02932 -7.72869 -7.72869 0.33481 3.61382 0.70989 1.13649 0 "individual constrained fit failed quality criteria"
1482 92 185 97 group_fallback nan -7.72869 -7.72869 0.33481 3.61382 0.70989 0.70989 -1 "insufficient individual entries"
1483 92 185 87 group_fallback nan -7.72869 -7.72869 0.33481 3.61382 0.70989 0.70989 -1 "insufficient individual entries"
1484 92 185 36 group_fallback nan -7.72869 -7.72869 0.33481 3.61382 0.70989 0.70989 -1 "insufficient individual entries"
1485 92 185 60 group_fallback nan -7.72869 -7.72869 0.33481 3.61382 0.70989 0.70989 -1 "insufficient individual entries"
1486 92 185 0 unused nan -7.72869 nan nan nan 0 0 -1 "known unused pixel"
1487 92 185 0 unused nan -7.72869 nan nan nan 0 0 -1 "known unused pixel"
1488 93 186 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1489 93 186 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1490 93 186 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1491 93 186 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1492 93 186 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1493 93 186 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1494 93 186 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1495 93 186 616 retained_existing nan nan nan nan nan 0 5.64914 -1 "invalid eight-pixel group fit"
1496 93 187 663 individual_fit -8.02723 -8.00039 -7.49835 0.24174 2.67981 0.940228 7.51556 0 "valid constrained fit"
1497 93 187 484 individual_fit -7.95244 -8.00039 -7.98815 0.333542 3.12726 0.450428 5.79165 0 "valid constrained fit"
1498 93 187 675 individual_fit -7.957 -8.00039 -7.67654 0.257435 2.79071 0.762041 8.2166 0 "valid constrained fit"
1499 93 187 691 individual_fit -8.01096 -8.00039 -8.10612 0.184524 2.38959 0.332455 6.71963 0 "valid constrained fit"
1500 93 187 0 unused nan -8.00039 nan nan nan 0 0 -1 "known unused pixel"
1501 93 187 21 group_fallback nan -8.00039 -8.00039 0.0671788 2.82991 0.43819 0.43819 -1 "insufficient individual entries"
1502 93 187 218 individual_fit -7.69549 -8.00039 -7.03842 0.301212 1.52234 1.40016 6.31195 0 "valid constrained fit"
1503 93 187 0 unused nan -8.00039 nan nan nan 0 0 -1 "known unused pixel"
1504 94 188 251 individual_fit -8.20552 -9.02698 -8.14768 0.304347 2.76456 0.290898 0.677526 0 "valid constrained fit"
1505 94 188 103 group_fallback -14.3447 -9.02698 -9.02698 0.1317 3.67863 -0.588402 -0.588402 0 "individual constrained fit failed quality criteria"
1506 94 188 274 individual_fit -8.27445 -9.02698 -7.96917 0.266873 2.55412 0.469408 -1.90976 0 "valid constrained fit"
1507 94 188 119 individual_fit -7.97335 -9.02698 -7.80928 0.833154 3.69271 0.629299 -2.24523 0 "valid constrained fit"
1508 94 188 151 individual_fit -8.13228 -9.02698 -8.05876 0.401734 2.46943 0.379815 -2.26955 0 "valid constrained fit"
1509 94 188 198 individual_fit -8.46514 -9.02698 -8.14137 0.421543 3.17513 0.297205 -3.14365 0 "valid constrained fit"
1510 94 188 0 group_fallback nan -9.02698 -9.02698 0.1317 3.67863 -0.588402 -0.588402 -1 "insufficient individual entries"
1511 94 188 354 individual_fit -8.31337 -9.02698 -8.40661 0.266266 2.65492 0.0319691 -2.79788 0 "valid constrained fit"
1512 94 189 423 individual_fit -8.31076 -8.57348 -8.68032 0.274091 2.49374 -0.241745 -1.88695 0 "valid constrained fit"
1513 94 189 350 individual_fit -8.25758 -8.57348 -7.86435 0.498221 3.56943 0.574229 -1.15908 0 "valid constrained fit"
1514 94 189 215 group_fallback -8.32007 -8.57348 -8.57348 0.134431 3.51722 -0.134902 -1.23375 0 "individual constrained fit failed quality criteria"
1515 94 189 131 group_fallback -8.07169 -8.57348 -8.57348 0.134431 3.51722 -0.134902 -3.42147 0 "individual constrained fit failed quality criteria"
1516 94 189 0 unused nan -8.57348 nan nan nan 0 0 -1 "known unused pixel"
1517 94 189 126 individual_fit -8.23854 -8.57348 -8.33932 0.658472 2.97405 0.0992596 -1.3866 0 "valid constrained fit"
1518 94 189 97 group_fallback nan -8.57348 -8.57348 0.134431 3.51722 -0.134902 -0.134902 -1 "insufficient individual entries"
1519 94 189 0 unused nan -8.57348 nan nan nan 0 0 -1 "known unused pixel"
1520 95 190 0 unused nan -9.12525 nan nan nan 0 0 -1 "known unused pixel"
1521 95 190 53 group_fallback nan -9.12525 -9.12525 0.177828 3.8855 -0.686675 -0.686675 -1 "insufficient individual entries"
1522 95 190 93 group_fallback nan -9.12525 -9.12525 0.177828 3.8855 -0.686675 -0.686675 -1 "insufficient individual entries"
1523 95 190 0 unused nan -9.12525 nan nan nan 0 0 -1 "known unused pixel"
1524 95 190 124 individual_fit -7.6576 -9.12525 -7.47689 0.490081 2.72613 0.961691 -1.77065 0 "valid constrained fit"
1525 95 190 110 group_fallback -12.4091 -9.12525 -9.12525 0.177828 3.8855 -0.686675 -0.686675 0 "individual constrained fit failed quality criteria"
1526 95 190 305 individual_fit -8.01261 -9.12525 -8.06951 0.302933 3.17201 0.369071 -3.53918 0 "valid constrained fit"
1527 95 190 290 individual_fit -7.74221 -9.12525 -7.51748 0.254187 2.83293 0.921092 -3.1103 0 "valid constrained fit"
1528 95 191 346 individual_fit -7.85935 -9.42548 -7.47168 0.61633 2.97688 0.966893 -0.950365 0 "valid constrained fit"
1529 95 191 107 group_fallback -10.9819 -9.42548 -9.42548 0.135081 3.65053 -0.986899 -0.986899 0 "individual constrained fit failed quality criteria"
1530 95 191 4 group_fallback nan -9.42548 -9.42548 0.135081 3.65053 -0.986899 -0.986899 -1 "insufficient individual entries"
1531 95 191 58 group_fallback nan -9.42548 -9.42548 0.135081 3.65053 -0.986899 -0.986899 -1 "insufficient individual entries"
1532 95 191 105 group_fallback -10.1104 -9.42548 -9.42548 0.135081 3.65053 -0.986899 -0.986899 0 "individual constrained fit failed quality criteria"
1533 95 191 56 group_fallback nan -9.42548 -9.42548 0.135081 3.65053 -0.986899 -0.986899 -1 "insufficient individual entries"
1534 95 191 155 group_fallback -7.99493 -9.42548 -9.42548 0.135081 3.65053 -0.986899 -0.987775 0 "individual constrained fit failed quality criteria"
1535 95 191 239 individual_fit -8.10997 -9.42548 -7.71491 0.223547 2.13104 0.723663 -2.37042 0 "valid constrained fit"
1536 96 192 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1537 96 192 26 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1538 96 192 22 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1539 96 192 59 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1540 96 192 73 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1541 96 192 88 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1542 96 192 28 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1543 96 192 17 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1544 96 193 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1545 96 193 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1546 96 193 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1547 96 193 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1548 96 193 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1549 96 193 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1550 96 193 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1551 96 193 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1552 97 194 288 group_fallback -8.61055 -7.8077 -7.8077 0.118633 3.09447 0.630881 6.21942 0 "individual constrained fit failed quality criteria"
1553 97 194 326 group_fallback -7.89192 -7.8077 -7.8077 0.118633 3.09447 0.630881 -1.58729 0 "individual constrained fit failed quality criteria"
1554 97 194 324 individual_fit -8.01767 -7.8077 -8.03746 0.201737 1.65226 0.40112 -1.87623 0 "valid constrained fit"
1555 97 194 116 group_fallback -9.01558 -7.8077 -7.8077 0.118633 3.09447 0.630881 0.630881 0 "individual constrained fit failed quality criteria"
1556 97 194 255 individual_fit -8.05003 -7.8077 -8.26709 0.282573 2.26188 0.171484 -3.10328 0 "valid constrained fit"
1557 97 194 0 unused nan -7.8077 nan nan nan 0 0 -1 "known unused pixel"
1558 97 194 366 individual_fit -7.91143 -7.8077 -7.98335 0.19894 2.05433 0.455227 -2.04884 0 "valid constrained fit"
1559 97 194 37 group_fallback nan -7.8077 -7.8077 0.118633 3.09447 0.630881 0.630881 -1 "insufficient individual entries"
1560 97 195 134 retained_existing nan nan nan nan nan 0 -3.92451 -1 "invalid eight-pixel group fit"
1561 97 195 24 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1562 97 195 12 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1563 97 195 22 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1564 97 195 26 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1565 97 195 6 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1566 97 195 66 retained_existing nan nan nan nan nan 0 0 -1 "invalid eight-pixel group fit"
1567 97 195 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1568 98 196 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
