# CDet all-pixel ECal-CDet timing-offset extraction
# run 5710
# calibration_stage 7
# timing_units ns
# ecal_energy_cut_gev 1 12
# dt = tECal - tCDetLE
# fit_interval_ns -30 0
# calibration_centroid_source gaus(0)+pol1(3)_signal_mean; background subtraction is diagnostic only
# background_fit_interval_ns -60 30
# peak_seed_interval_ns -25 -5
# background_rejection_nsigma 2.5
# reference_scope detector-wide
# detector_mu0_ns -8.66783 detector_mu0_err_ns 0.00556291
# residual_correction = mu_i - detector_mu0; total_offset = existing_offset + residual_correction
# pixel_id bar entries fit_status valid_fit detector_reference_valid mu_ns mu_err_ns sigma_ns sigma_err_ns residual_correction_ns correction_err_ns total_offset_ns detector_mu0_ns detector_mu0_err_ns chi2 ndf chi2_ndf amplitude amplitude_err background_amplitude background_amplitude_limit background_mean_ns background_sigma_ns reject_low_ns reject_high_ns validity_code failure_reason
1355 84 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1356 84 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1357 84 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1358 84 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1359 84 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1360 85 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1361 85 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1362 85 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1363 85 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1364 85 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1365 85 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1366 85 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1367 85 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1368 85 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1369 85 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1370 85 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1371 85 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1372 85 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1373 85 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1374 85 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1375 85 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1376 86 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1377 86 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1378 86 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1379 86 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1380 86 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1381 86 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1382 86 1 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1383 86 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1384 86 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1385 86 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1386 86 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1387 86 1 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1388 86 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1389 86 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1390 86 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1391 86 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1392 87 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1393 87 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1394 87 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1395 87 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1396 87 1 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1397 87 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1398 87 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1399 87 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1400 87 3 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1401 87 1 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1402 87 4 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1403 87 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1404 87 3 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1405 87 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1406 87 3 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1407 87 3 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1408 88 5 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1409 88 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1410 88 3 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1411 88 7 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1412 88 19 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1413 88 11 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1414 88 13 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1415 88 10 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1416 88 26 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1417 88 8 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1418 88 18 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1419 88 2 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1420 88 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1421 88 7 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1422 88 18 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1423 88 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1424 89 4 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1425 89 29 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1426 89 46 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1427 89 5 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1428 89 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1429 89 15 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1430 89 10 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1431 89 8 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1432 89 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1433 89 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1434 89 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1435 89 3 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1436 89 2 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1437 89 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1438 89 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1439 89 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1440 90 1 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1441 90 72 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1442 90 75 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1443 90 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1444 90 40 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1445 90 53 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1446 90 92 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1447 90 87 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1448 90 42 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1449 90 60 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1450 90 87 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1451 90 44 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1452 90 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1453 90 12 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1454 90 7 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1455 90 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1456 91 7 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1457 91 2 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1458 91 4 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1459 91 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1460 91 3 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1461 91 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1462 91 1 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1463 91 1 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1464 91 1 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1465 91 4 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1466 91 3 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1467 91 31 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1468 91 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1469 91 32 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1470 91 45 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1471 91 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1472 92 50 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1473 92 72 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1474 92 4 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1475 92 48 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1476 92 77 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1477 92 158 0 1 1 -7.49055 0.261811 2.2815 0.338782 1.17728 0.261752 -1.51298 -8.66783 0.00556291 16.2239 14 1.15885 19.5771 2.65433 2.25424 4 -10.292 10.3154 -13.1943 -1.7868 10 "valid"
1478 92 160 0 1 1 -7.59655 0.373915 2.62473 0.420854 1.07127 0.373874 -0.410795 -8.66783 0.00556291 10.6292 14 0.759231 16.35 2.26909 1.87663 5 -5.04242 25.2679 -14.1584 -1.03473 10 "valid"
1479 92 102 0 1 1 -6.95402 0.455644 2.71365 0.613334 1.7138 0.45561 2.89147 -8.66783 0.00556291 9.5396 11 0.867236 10.4519 2.04952 1.26823 2 -10.8632 29.0185 -13.7382 -0.169887 10 "valid"
1480 92 167 0 1 1 -7.80956 0.394272 3.3508 0.648703 0.858266 0.394232 -0.243395 -8.66783 0.00556291 13.6661 12 1.13884 18.4542 2.02275 1.80563 2 -0.854946 16.8329 -16.1866 0.567445 10 "valid"
1481 92 148 0 1 1 -7.82139 0.353633 2.89489 0.383216 0.846438 0.353589 0.410332 -8.66783 0.00556291 10.6475 13 0.819038 17.2476 2.05863 1.60101 4 -4.16906 21.128 -15.0586 -0.58417 10 "valid"
1482 92 90 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1483 92 71 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1484 92 29 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1485 92 49 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1486 92 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1487 92 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1488 93 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1489 93 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1490 93 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1491 93 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1492 93 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1493 93 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1494 93 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1495 93 598 0 1 1 -7.55327 0.126662 2.52871 0.150082 1.11455 0.12654 5.57956 -8.66783 0.00556291 22.3131 16 1.39457 83.4321 5.04407 12 12 -6.61298 6.92273 -13.8751 -1.23149 10 "valid"
1496 93 624 0 1 1 -7.73917 0.11791 2.46891 0.116685 0.928659 0.117779 6.51019 -8.66783 0.00556291 27.3079 21 1.30038 91.8687 5.06205 1.93623 6 -13.2951 20.2851 -13.9114 -1.56689 10 "valid"
1497 93 434 0 1 1 -7.6374 0.141802 2.61132 0.147975 1.03043 0.141693 5.30281 -8.66783 0.00556291 17.6054 20 0.880271 60.9603 3.87191 1.50358 4 -5.77701 33.715 -14.1657 -1.1091 10 "valid"
1498 93 611 0 1 1 -7.62956 0.116541 2.55674 0.11008 1.03826 0.116408 7.41156 -8.66783 0.00556291 21.8934 23 0.951887 88.3805 4.65371 1.79872 5 -9.49652 22.5788 -14.0214 -1.23771 10 "valid"
1499 93 632 0 1 1 -7.87521 0.111604 2.44112 0.106967 0.792611 0.111466 6.33979 -8.66783 0.00556291 23.0801 24 0.961669 91.9225 4.98768 1.88648 7 -8.75775 23.4773 -13.978 -1.77241 10 "valid"
1500 93 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1501 93 20 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1502 93 188 0 1 1 -8.0718 0.247018 2.53408 0.264758 0.596026 0.246956 4.8788 -8.66783 0.00556291 9.57314 16 0.598321 24.0584 2.59794 1.34162 5 -11.4851 31.6006 -14.407 -1.7366 10 "valid"
1503 93 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1504 94 193 0 1 1 -7.74171 0.217474 2.47524 0.229628 0.926115 0.217403 0.331398 -8.66783 0.00556291 6.98992 16 0.43687 27.281 2.71585 1.11531 2 -11.6983 62.0182 -13.9298 -1.5536 10 "valid"
1505 94 67 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1506 94 228 0 1 1 -7.78553 0.18432 2.35485 0.173466 0.882295 0.184236 -2.43093 -8.66783 0.00556291 4.62921 15 0.308614 35.2349 3.08966 1.23377 3 -3.80708 37.8856 -13.6726 -1.89841 10 "valid"
1507 94 109 0 1 1 -8.42028 0.340109 2.40109 0.34304 0.247546 0.340063 -2.94543 -8.66783 0.00556291 11.841 12 0.986752 13.7191 2.0293 1.32269 2 13.7443 90 -14.423 -2.41757 10 "valid"
1508 94 127 0 1 1 -8.45213 0.327727 2.62637 0.447681 0.215696 0.32768 -2.75972 -8.66783 0.00556291 17.5757 11 1.59779 16.0172 2.11906 1.11794 2 -1.27778 43.4611 -15.0181 -1.88621 10 "valid"
1509 94 163 0 1 1 -7.91933 0.299957 2.54258 0.279905 0.748499 0.299905 -3.51677 -8.66783 0.00556291 11.0112 10 1.10112 21.7777 2.38912 2.99997 3 -36.7323 29.6998 -14.2758 -1.56287 10 "valid"
1510 94 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
1511 94 325 0 1 1 -8.65027 0.168547 2.5711 0.173235 0.0175531 0.168455 -2.86524 -8.66783 0.00556291 4.31286 15 0.287524 45.8891 3.55225 1.51197 4 -18.8736 35.4058 -15.078 -2.22253 10 "valid"
1512 94 389 0 1 1 -8.36056 0.170912 2.61419 0.150873 0.30727 0.170821 -1.67678 -8.66783 0.00556291 24.6689 15 1.64459 53.3876 3.52286 1.325 7 -20.26 52.3833 -14.896 -1.82507 10 "valid"
1513 94 314 0 1 1 -8.19449 0.192097 2.81461 0.22086 0.473339 0.192017 -1.78301 -8.66783 0.00556291 16.4074 17 0.96514 39.668 3.14814 1.56351 5 -18.2627 38.2245 -15.231 -1.15795 10 "valid"
1514 94 192 0 1 1 -8.19822 0.303535 3.27051 0.383235 0.469608 0.303484 -1.05397 -8.66783 0.00556291 13.7848 17 0.81087 21.033 2.1368 1.20431 3 -1.25871 36.7061 -16.3745 -0.0219429 10 "valid"
1515 94 114 0 1 1 -7.4009 0.361895 2.67509 0.532397 1.26693 0.361852 -3.33496 -8.66783 0.00556291 6.33402 12 0.527835 14.2083 2.01562 1.97637 5 -9.78656 11.2358 -14.0886 -0.713171 10 "valid"
1516 94 0 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 1 "unused pixel"
1517 94 110 0 1 1 -6.82586 0.473002 3.06559 0.614929 1.84197 0.472969 -1.52485 -8.66783 0.00556291 4.98493 15 0.332329 13.1676 1.87883 1.23949 2 -59.9969 89.8777 -14.4898 0.838111 10 "valid"
1518 94 85 -1 0 1 nan nan nan nan 0 nan 0 -8.66783 0.00556291 nan 0 nan nan nan nan nan nan nan nan nan 2 "insufficient entries"
