event_index	pair_index	fold	layer	pixel	half_bar	ecal_time_ns	cdet_time_master_ns	cdet_time_candidate_ns	tot_ns
69	0	0	1	931	58	23.960067127	27.1333167335	31.5167432408	12
69	0	0	2	2273	142	23.960067127	26.1846493921	30.5680758993	10.693
70	0	0	1	422	26	18.1102042856	29.0222150038	32.3354256511	22.504
70	0	0	2	1768	110	18.1102042856	30.1393778589	33.4525885063	18.598
71	0	0	1	437	27	20.9548721198	33.6125707789	37.44620536	7.654
71	0	0	2	1783	111	20.9548721198	33.2283321901	37.0619667713	6.85
72	0	0	1	262	16	25.380906992	27.3564686561	31.9998337976	18.787
72	0	0	2	1605	100	25.380906992	28.7155130964	33.3588782379	9.008
73	0	0	1	438	27	18.0434406603	34.968343443	38.269339874	8.725
73	0	0	2	1783	111	18.0434406603	33.4306821224	36.7316785533	6.189
74	0	0	1	439	27	28.9419234816	24.6802567695	29.975099805	12
74	0	0	2	1782	111	28.9419234816	27.0275066927	32.3223497283	5.969
75	0	0	1	564	35	17.305918335	32.8829462392	36.0490150469	9.779
75	0	0	2	1912	119	17.305918335	33.0651730097	36.2312418174	7.166
